EADARP version 11bb-dirty
ARGS: --ifile=EADARP/instances/l2/a180-3600.txt --repair_max_routes=40 --mh_lfreq=1 --mh_checkit=true --only_single_s_visits=false --seed=1479419931 --mh_titer=300 --odir=EADARP/prunedArcs/a200-4000 --oname=run6
Settings:
--alns_gamma=0.025
--alns_segment_size=100
--alns_sigma1=10
--alns_sigma2=9
--alns_sigma3=3
--at_most_one_s=false
--gamma=-1.0
--ifile=EADARP/instances/l2/a180-3600.txt
--infeasible_arcs=EADARP/infeasible_arcs
--insert_charging_otf=true
--insert_cost_noise=0.014
--lns_init_temp_factor=0.0
--lns_temp_dec_factor=0.99
--log_all_sols_fname=
--mh_checkit=true
--mh_lfreq=1
--mh_lnewinc=true
--mh_tciter=-1
--mh_tctime=-1.0
--mh_titer=300
--mh_tobj=-1.0
--mh_ttime=-1.0
--odir=EADARP/prunedArcs/a200-4000
--oname=run6
--only_single_s_visits=false
--repair_max_routes=40
--route_based_ops=0
--seed=1479419931
--use_milp_in_otf=0
--xcheck_isfeasible=false

EADARPInstance(EADARP/instances/l2/a180-3600.txt, n=3600, n_K=180, S=[7563, 7564, 7565], Q=14.85, n_F=180, γ=0.7, T_plan=1200.0)

T preprocessing time [s]: 6.48
I       iter             best          obj_old          obj_new        time              method info
I         85      39492.45582      39492.45582      39526.89244    264.9690        drrr_15+rrri 
I         86      39492.45582      39492.45582      39500.75103    266.4120        drrr_15+rrri 
I         87      39492.45582      39492.45582      39545.12450    267.8730        drrr_15+rroi 
I         88      39492.45582      39492.45582      39511.59730    270.4560         drrr_15+rrg 
I         89      39492.45582      39492.45582      39523.10485    271.9240        drrr_15+rrri 
I         90      39492.45582      39492.45582      39510.39628    273.2560        drrr_15+rroi 
I         91      39484.18242      39492.45582      39484.18242    275.0470        drrr_15+rroi 
I         92      39484.18242      39484.18242      39491.97366    276.5270        drrr_15+rrri 
I         93      39484.18242      39484.18242      39520.39672    279.4600         drrr_15+rrg 
I         94      39484.18242      39484.18242      39507.82655    281.0840        drrr_15+rrri 
I         95      39477.06006      39484.18242      39477.06006    282.4210        drrr_15+rroi 
I         96      39477.06006      39477.06006      39498.75537    283.9490        drrr_15+rrri 
I         97      39475.19647      39477.06006      39475.19647    285.5720        drrr_15+rroi 
I         98      39475.19647      39475.19647      39478.25680    286.8550        drrr_15+rrri 
I         99      39475.19647      39475.19647      39527.32382    288.4150        drrr_15+rroi 
I        100      39475.19647      39475.19647      39514.25149    291.9330         drrr_15+rrg 
I        101      39475.19647      39475.19647      39563.83200    294.6970         drrr_15+rrg 
I        102      39475.19647      39475.19647      39506.36146    296.2980        drrr_15+rroi 
I        103      39475.19647      39475.19647      39535.43931    299.5580         drrr_15+rrg 
I        104      39475.19647      39475.19647      39506.68152    300.9690        drrr_15+rroi 
I        105      39475.19647      39475.19647      39510.08181    302.3160        drrr_15+rroi 
I        106      39461.63572      39475.19647      39461.63572    303.7290        drrr_15+rrri 
I        107      39461.63572      39461.63572      39469.34902    305.1580        drrr_15+rroi 
I        108      39461.63572      39461.63572      39498.42714    308.5590         drrr_15+rrg 
I        109      39461.63572      39461.63572      39528.14844    311.2680         drrr_15+rrg 
I        110      39461.63572      39461.63572      39510.09656    312.6000        drrr_15+rroi 
I        111      39461.63572      39461.63572      39473.89655    314.1290        drrr_15+rrri 
I        112      39461.63572      39461.63572      39488.25658    316.9740         drrr_15+rrg 
I        113      39461.63572      39461.63572      39490.14959    318.4100        drrr_15+rroi 
I        114      39461.63572      39461.63572      39489.83022    319.7580        drrr_15+rroi 
I        115      39452.07188      39461.63572      39452.07188    321.3810        drrr_15+rroi 
I        116      39452.07188      39452.07188      39465.24082    322.7110        drrr_15+rroi 
I        117      39437.37168      39452.07188      39437.37168    325.5290         drrr_15+rrg 
I        118      39437.37168      39437.37168      39448.72418    327.7840         drrr_15+rrg 
I        119      39437.37168      39437.37168      39479.54122    329.1280        drrr_15+rrri 
I        120      39437.37168      39437.37168      39468.02766    332.1540         drrr_15+rrg 
I        121      39437.37168      39437.37168      39471.54101    333.8050        drrr_15+rroi 
I        122      39437.37168      39437.37168      39472.53662    335.3240        drrr_15+rrri 
I        123      39437.37168      39437.37168      39486.18322    338.3610         drrr_15+rrg 
I        124      39437.37168      39437.37168      39565.43009    341.3450         drrr_15+rrg 
I        125      39437.37168      39437.37168      39458.48785    342.8550        drrr_15+rrri 
I        126      39437.37168      39437.37168      39462.37855    345.4960         drrr_15+rrg 
I        127      39437.37168      39437.37168      39476.65488    346.8070        drrr_15+rrri 
I        128      39437.37168      39437.37168      39451.52776    349.4540         drrr_15+rrg 
I        129      39437.37168      39437.37168      39515.58664    352.4540         drrr_15+rrg 
I        130      39437.37168      39437.37168      39450.71345    353.9950        drrr_15+rroi 
I        131      39437.37168      39437.37168      39481.88698    355.5700        drrr_15+rroi 
I        132      39437.37168      39437.37168      39458.48987    357.9950         drrr_15+rrg 
I        133      39437.37168      39437.37168      39439.28265    360.5490         drrr_15+rrg 
I        134      39437.37168      39437.37168      39453.39216    361.9630        drrr_15+rrri 
I        135      39437.37168      39437.37168      39511.40741    364.9160         drrr_15+rrg 
I        136      39424.09886      39437.37168      39424.09886    366.3120        drrr_15+rroi 
I        137      39424.09886      39424.09886      39459.67005    369.5100         drrr_15+rrg 
I        138      39424.09886      39424.09886      39438.39986    372.3470         drrr_15+rrg 
I        139      39424.09886      39424.09886      39440.43203    373.6950        drrr_15+rrri 
I        140      39413.19241      39424.09886      39413.19241    376.7640         drrr_15+rrg 
I        141      39413.19241      39413.19241      39437.50522    378.1740        drrr_15+rroi 
I        142      39413.19241      39413.19241      39447.61952    379.5420        drrr_15+rrri 
I        143      39413.19241      39413.19241      39425.65499    382.5850         drrr_15+rrg 
I        144      39413.19241      39413.19241      39428.78993    385.2810         drrr_15+rrg 
I        145      39410.79787      39413.19241      39410.79787    387.8960         drrr_15+rrg 
I        146      39410.79787      39410.79787      39533.08964    390.7480         drrr_15+rrg 
I        147      39410.79787      39410.79787      39424.30352    392.1740        drrr_15+rroi 
I        148      39410.79787      39410.79787      39419.80847    395.0670         drrr_15+rrg 
I        149      39410.79787      39410.79787      39440.77239    397.6980         drrr_15+rrg 
I        150      39410.79787      39410.79787      39454.46434    399.2220        drrr_15+rrri 
I        151      39410.79787      39410.79787      39477.56938    401.8900         drrr_15+rrg 
I        152      39399.25208      39410.79787      39399.25208    403.2530        drrr_15+rrri 
I        153      39399.25208      39399.25208      39527.02739    406.2760         drrr_15+rrg 
I        154      39399.25208      39399.25208      39402.96271    407.6380        drrr_15+rroi 
I        155      39399.25208      39399.25208      39399.50768    409.1560        drrr_15+rroi 
I        156      39399.25208      39399.25208      39488.64518    411.9980         drrr_15+rrg 
I        157      39399.25208      39399.25208      39439.20588    413.2000        drrr_15+rroi 
I        158      39399.25208      39399.25208      39432.53099    414.6210        drrr_15+rrri 
I        159      39379.48196      39399.25208      39379.48196    416.1380        drrr_15+rroi 
I        160      39379.48196      39379.48196      39383.74489    417.6750        drrr_15+rroi 
I        161      39379.48196      39379.48196      39409.44479    419.1090        drrr_15+rrri 
I        162      39325.09248      39379.48196      39325.09248    421.7800         drrr_15+rrg 
I        163      39317.05939      39325.09248      39317.05939    423.4270        drrr_15+rroi 
I        164      39317.05939      39317.05939      39350.06288    424.8880        drrr_15+rroi 
I        165      39317.05939      39317.05939      39336.95392    426.2340        drrr_15+rroi 
I        166      39276.83592      39317.05939      39276.83592    429.5050         drrr_15+rrg 
I        167      39276.83592      39276.83592      39284.73396    430.8250        drrr_15+rroi 
I        168      39276.83592      39276.83592      39283.18177    433.5040         drrr_15+rrg 
I        169      39276.83592      39276.83592      39307.84424    435.0840        drrr_15+rroi 
I        170      39276.83592      39276.83592      39300.30891    436.3690        drrr_15+rroi 
I        171      39276.83592      39276.83592      39333.60700    440.0770         drrr_15+rrg 
I        172      39276.83592      39276.83592      39311.78633    441.5200        drrr_15+rroi 
I        173      39276.83592      39276.83592      39320.82199    444.3690         drrr_15+rrg 
I        174      39276.83592      39276.83592      39313.37574    445.9210        drrr_15+rroi 
I        175      39276.83592      39276.83592      39321.95831    448.5350         drrr_15+rrg 
I        176      39276.83592      39276.83592      39309.03322    450.0630        drrr_15+rrri 
I        177      39276.83592      39276.83592      39354.95396    452.9000         drrr_15+rrg 
I        178      39276.83592      39276.83592      39324.59000    454.3080        drrr_15+rrri 
I        179      39276.83592      39276.83592      39276.89949    455.6720        drrr_15+rroi 
I        180      39276.83592      39276.83592      39298.72880    457.0550        drrr_15+rroi 
I        181      39276.83592      39276.83592      39331.87527    459.6620         drrr_15+rrg 
I        182      39276.83592      39276.83592      39301.27810    460.9920        drrr_15+rroi 
I        183      39276.83592      39276.83592      39293.33170    462.3650        drrr_15+rroi 
I        184      39276.83592      39276.83592      39298.85685    465.1000         drrr_15+rrg 
I        185      39276.83592      39276.83592      39316.65527    466.4240        drrr_15+rrri 
I        186      39275.00773      39276.83592      39275.00773    469.2010         drrr_15+rrg 
I        187      39275.00773      39275.00773      39314.75212    470.6990        drrr_15+rroi 
I        188      39275.00773      39275.00773      39308.54057    472.2280        drrr_15+rroi 
I        189      39275.00773      39275.00773      39316.54542    475.3110         drrr_15+rrg 
I        190      39257.44379      39275.00773      39257.44379    476.7540        drrr_15+rroi 
I        191      39257.44379      39257.44379      39319.90498    478.2420        drrr_15+rroi 
I        192      39241.49148      39257.44379      39241.49148    479.6870        drrr_15+rrri 
I        193      39241.49148      39241.49148      39252.98266    481.0460        drrr_15+rroi 
I        194      39241.49148      39241.49148      39271.27005    483.8760         drrr_15+rrg 
I        195      39241.49148      39241.49148      39254.35674    485.2920        drrr_15+rrri 
I        196      39241.49148      39241.49148      39257.62207    487.6340         drrr_15+rrg 
I        197      39241.49148      39241.49148      39306.73519    490.7930         drrr_15+rrg 
I        198      39241.49148      39241.49148      39248.57030    493.0050         drrr_15+rrg 
I        199      39241.49148      39241.49148      39349.24917    496.1190         drrr_15+rrg 
I        200      39241.49148      39241.49148      39264.86361    497.5500        drrr_15+rrri 
I        201      39241.49148      39241.49148      39262.91588    498.8730        drrr_15+rrri 
I        202      39230.42533      39241.49148      39230.42533    500.7410        drrr_15+rroi 
I        203      39230.42533      39230.42533      39245.26406    502.2330        drrr_15+rroi 
I        204      39230.42533      39230.42533      39269.10731    504.6770         drrr_15+rrg 
I        205      39226.16854      39230.42533      39226.16854    506.0960        drrr_15+rrri 
I        206      39226.16854      39226.16854      39247.03282    507.3200        drrr_15+rroi 
I        207      39226.16854      39226.16854      39285.69126    508.6490        drrr_15+rrri 
I        208      39218.20864      39226.16854      39218.20864    510.0730        drrr_15+rrri 
I        209      39218.20864      39218.20864      39236.00984    511.5330        drrr_15+rroi 
I        210      39218.20864      39218.20864      39251.70093    512.7910        drrr_15+rroi 
I        211      39218.20864      39218.20864      39229.41216    515.5470         drrr_15+rrg 
I        212      39218.20864      39218.20864      39277.86351    518.1670         drrr_15+rrg 
I        213      39218.20864      39218.20864      39228.92080    519.6430        drrr_15+rrri 
I        214      39218.20864      39218.20864      39252.64876    521.1670        drrr_15+rroi 
I        215      39218.20864      39218.20864      39295.17428    523.8550         drrr_15+rrg 
I        216      39218.20864      39218.20864      39261.86553    525.1030        drrr_15+rroi 
I        217      39218.20864      39218.20864      39232.60856    526.6580        drrr_15+rrri 
I        218      39218.20864      39218.20864      39251.75892    529.8510         drrr_15+rrg 
I        219      39218.20864      39218.20864      39219.91596    531.1650        drrr_15+rrri 
I        220      39218.20864      39218.20864      39258.17175    532.4400        drrr_15+rroi 
I        221      39218.20864      39218.20864      39240.18902    533.9180        drrr_15+rroi 
I        222      39218.20864      39218.20864      39230.74714    535.3170        drrr_15+rroi 
I        223      39181.31518      39218.20864      39181.31518    537.9680         drrr_15+rrg 
I        224      39181.31518      39181.31518      39182.93738    540.3800         drrr_15+rrg 
I        225      39181.31518      39181.31518      39185.73541    541.7950        drrr_15+rroi 
I        226      39181.31518      39181.31518      39320.18543    544.2290         drrr_15+rrg 
I        227      39133.05952      39181.31518      39133.05952    546.1060         drrr_15+rrg 
I        228      39133.05952      39133.05952      39162.23628    548.9410         drrr_15+rrg 
I        229      39133.05952      39133.05952      39138.18895    550.3230        drrr_15+rrri 
I        230      39129.17027      39133.05952      39129.17027    551.7110        drrr_15+rroi 
I        231      39129.17027      39129.17027      39152.18126    553.1830        drrr_15+rrri 
I        232      39104.29100      39129.17027      39104.29100    554.4940        drrr_15+rroi 
I        233      39104.29100      39104.29100      39127.11013    555.9060        drrr_15+rrri 
I        234      39096.84493      39104.29100      39096.84493    558.4520         drrr_15+rrg 
I        235      39096.84493      39096.84493      39140.47993    559.8200        drrr_15+rroi 
I        236      39096.84493      39096.84493      39110.60122    561.2270        drrr_15+rroi 
I        237      39096.84493      39096.84493      39154.52046    563.8630         drrr_15+rrg 
I        238      39096.84493      39096.84493      39148.86613    566.6600         drrr_15+rrg 
I        239      39096.84493      39096.84493      39122.34216    569.7750         drrr_15+rrg 
I        240      39083.76922      39096.84493      39083.76922    571.0810        drrr_15+rroi 
I        241      39083.76922      39083.76922      39098.72035    573.9490         drrr_15+rrg 
I        242      39083.76922      39083.76922      39087.12663    575.5340        drrr_15+rrri 
I        243      39083.76922      39083.76922      39108.34232    576.9470        drrr_15+rroi 
I        244      39069.97303      39083.76922      39069.97303    578.4500        drrr_15+rrri 
I        245      39069.97303      39069.97303      39129.02036    579.6480        drrr_15+rroi 
I        246      39061.46307      39069.97303      39061.46307    580.8520        drrr_15+rroi 
I        247      39061.46307      39061.46307      39069.05707    583.4350         drrr_15+rrg 
I        248      39061.46307      39061.46307      39067.45634    584.8770        drrr_15+rrri 
I        249      39061.46307      39061.46307      39076.08373    586.6010        drrr_15+rrri 
I        250      39061.46307      39061.46307      39084.25758    587.9330        drrr_15+rrri 
I        251      39061.46307      39061.46307      39085.55933    589.5030        drrr_15+rrri 
I        252      39059.92298      39061.46307      39059.92298    590.8800        drrr_15+rrri 
I        253      39059.92298      39059.92298      39111.21242    593.4610         drrr_15+rrg 
I        254      39059.92298      39059.92298      39100.68575    594.9940        drrr_15+rrri 
I        255      39059.92298      39059.92298      39103.99827    596.3920        drrr_15+rroi 
I        256      39051.16011      39059.92298      39051.16011    597.7970        drrr_15+rroi 
I        257      39051.16011      39051.16011      39161.77302    600.3080         drrr_15+rrg 
I        258      39051.16011      39051.16011      39122.45854    603.2240         drrr_15+rrg 
I        259      39048.85109      39051.16011      39048.85109    604.5360        drrr_15+rrri 
I        260      39048.85109      39048.85109      39101.05774    605.7280        drrr_15+rrri 
I        261      39046.13993      39048.85109      39046.13993    607.0280        drrr_15+rroi 
I        262      39045.78602      39046.13993      39045.78602    608.4480        drrr_15+rrri 
I        263      39045.78602      39045.78602      39083.14607    609.8580        drrr_15+rrri 
I        264      39045.78602      39045.78602      39090.69253    611.4450        drrr_15+rroi 
I        265      39045.78602      39045.78602      39072.78236    613.1270        drrr_15+rrri 
I        266      39031.27775      39045.78602      39031.27775    614.5530        drrr_15+rrri 
I        267      39031.27775      39031.27775      39073.50660    615.9600        drrr_15+rrri 
I        268      39031.27775      39031.27775      39084.78183    617.3520        drrr_15+rrri 
I        269      39031.27775      39031.27775      39066.64116    618.6520        drrr_15+rrri 
I        270      39031.27775      39031.27775      39042.95239    621.3600         drrr_15+rrg 
I        271      39031.27775      39031.27775      39044.09103    622.8530        drrr_15+rrri 
I        272      39031.27775      39031.27775      39045.60223    624.2190        drrr_15+rrri 
I        273      39028.87591      39031.27775      39028.87591    625.5460        drrr_15+rrri 
I        274      39028.87591      39028.87591      39074.67522    627.0490        drrr_15+rrri 
I        275      39028.87591      39028.87591      39092.99129    630.0200         drrr_15+rrg 
I        276      39028.87591      39028.87591      39085.93647    632.8470         drrr_15+rrg 
I        277      39028.87591      39028.87591      39076.68553    634.3120        drrr_15+rroi 
I        278      39028.87591      39028.87591      39035.74019    637.3290         drrr_15+rrg 
I        279      39028.87591      39028.87591      39049.50017    640.1120         drrr_15+rrg 
I        280      39028.87591      39028.87591      39053.60149    641.5460        drrr_15+rroi 
I        281      39005.55761      39028.87591      39005.55761    642.8950        drrr_15+rroi 
I        282      39005.55761      39005.55761      39023.76318    644.2940        drrr_15+rroi 
I        283      39005.55761      39005.55761      39029.06022    645.7000        drrr_15+rrri 
I        284      39005.55761      39005.55761      39023.14850    647.1320        drrr_15+rroi 
I        285      39005.55761      39005.55761      39022.26472    649.8500         drrr_15+rrg 
I        286      39005.55761      39005.55761      39051.26090    651.3000        drrr_15+rroi 
I        287      39004.07265      39005.55761      39004.07265    654.1410         drrr_15+rrg 
I        288      39004.07265      39004.07265      39012.68046    655.7310        drrr_15+rroi 
I        289      39004.07265      39004.07265      39022.37983    657.0650        drrr_15+rroi 
I        290      39002.58231      39004.07265      39002.58231    658.4840        drrr_15+rroi 
I        291      39002.58231      39002.58231      39009.03522    660.1460        drrr_15+rrri 
I        292      39002.58231      39002.58231      39009.34588    663.6300         drrr_15+rrg 
I        293      39002.58231      39002.58231      39015.43563    665.3360        drrr_15+rroi 
I        294      39002.40502      39002.58231      39002.40502    666.6570        drrr_15+rrri 
I        295      38994.93356      39002.40502      38994.93356    669.2070         drrr_15+rrg 
I        296      38994.93356      38994.93356      39061.30262    672.2840         drrr_15+rrg 
I        297      38994.93356      38994.93356      39080.09709    674.6840         drrr_15+rrg 
I        298      38994.93356      38994.93356      39022.59741    676.1310        drrr_15+rroi 
I        299      38987.11045      38994.93356      38987.11045    677.7580        drrr_15+rroi 
I        300      38987.11045      38987.11045      38999.85554    680.2220         drrr_15+rrg 

Method statistics
S  method    iter  succ  succ-rate%  tot-obj-gain  avg-obj-gain  rel-succ%  net-time  net-time%  brut-time  brut-time%
S  con          1     1   100.00000   -3569.00000   -3569.00000    0.85470 100.29000   14.74372  100.29000    14.74372
S  drrr_15    299    58    19.39799  -61043.88955    -204.16017   49.57265   0.99300    0.14598    0.99300     0.14598
S  rrg        104    15    14.42308    -275.71608      -2.65112   12.82051 207.59700   30.51901  207.59700    30.51901
S  rroi       114    29    25.43860  -60662.73613    -532.12926   24.78632  68.41300   10.05745   68.41300    10.05745
S  rrri        81    14    17.28395    -105.43734      -1.30170   11.96581  47.74600    7.01918   47.74600     7.01918
S  SUM/AVG    599   117    19.53255 -125656.77910    -209.77759   20.00000 425.03900   62.48534  425.03900    62.48534

T best solution: EADARPSolution(t_routing=47097.107, t_excess=14657.121, obj_val=38987.11, obj_val_valid=true,
    unserved_requests=Int64[])

T best obj: 38987.11045164165
T best iteration: 299
T total iterations: 300
T best time [s]: 677.758
T total time [s]: 680.2220
