EADARP version 11bb-dirty
ARGS: --ifile=EADARP/instances/l2/a180-3600.txt --repair_max_routes=40 --mh_lfreq=1 --mh_checkit=true --only_single_s_visits=false --seed=1479419931 --mh_titer=300 --odir=EADARP/prunedArcs/a200-4000 --oname=run7
Settings:
--alns_gamma=0.025
--alns_segment_size=100
--alns_sigma1=10
--alns_sigma2=9
--alns_sigma3=3
--at_most_one_s=false
--gamma=-1.0
--ifile=EADARP/instances/l2/a180-3600.txt
--infeasible_arcs=EADARP/infeasible_arcs
--insert_charging_otf=true
--insert_cost_noise=0.014
--lns_init_temp_factor=0.0
--lns_temp_dec_factor=0.99
--log_all_sols_fname=
--mh_checkit=true
--mh_lfreq=1
--mh_lnewinc=true
--mh_tciter=-1
--mh_tctime=-1.0
--mh_titer=300
--mh_tobj=-1.0
--mh_ttime=-1.0
--odir=EADARP/prunedArcs/a200-4000
--oname=run7
--only_single_s_visits=false
--repair_max_routes=40
--route_based_ops=0
--seed=1479419931
--use_milp_in_otf=0
--xcheck_isfeasible=false

EADARPInstance(EADARP/instances/l2/a180-3600.txt, n=3600, n_K=180, S=[7563, 7564, 7565], Q=14.85, n_F=180, γ=0.7, T_plan=1200.0)

T preprocessing time [s]: 6.415
I       iter             best          obj_old          obj_new        time              method info
I        135      39437.37168      39437.37168      39511.40741    367.6020         drrr_15+rrg 
I        136      39424.09886      39437.37168      39424.09886    368.9890        drrr_15+rroi 
I        137      39424.09886      39424.09886      39459.67005    372.2790         drrr_15+rrg 
I        138      39424.09886      39424.09886      39438.39986    375.1370         drrr_15+rrg 
I        139      39424.09886      39424.09886      39440.43203    376.4910        drrr_15+rrri 
I        140      39413.19241      39424.09886      39413.19241    379.4810         drrr_15+rrg 
I        141      39413.19241      39413.19241      39437.50522    380.9140        drrr_15+rroi 
I        142      39413.19241      39413.19241      39447.61952    382.3160        drrr_15+rrri 
I        143      39413.19241      39413.19241      39425.65499    385.2880         drrr_15+rrg 
I        144      39413.19241      39413.19241      39428.78993    388.0850         drrr_15+rrg 
I        145      39410.79787      39413.19241      39410.79787    390.6940         drrr_15+rrg 
I        146      39410.79787      39410.79787      39533.08964    393.3260         drrr_15+rrg 
I        147      39410.79787      39410.79787      39424.30352    394.7940        drrr_15+rroi 
I        148      39410.79787      39410.79787      39419.80847    397.7470         drrr_15+rrg 
I        149      39410.79787      39410.79787      39440.77239    400.4510         drrr_15+rrg 
I        150      39410.79787      39410.79787      39454.46434    401.8710        drrr_15+rrri 
I        151      39410.79787      39410.79787      39477.56938    404.5280         drrr_15+rrg 
I        152      39399.25208      39410.79787      39399.25208    405.8700        drrr_15+rrri 
I        153      39399.25208      39399.25208      39527.02739    408.9080         drrr_15+rrg 
I        154      39399.25208      39399.25208      39402.96271    410.2510        drrr_15+rroi 
I        155      39399.25208      39399.25208      39399.50768    411.6120        drrr_15+rroi 
I        156      39399.25208      39399.25208      39488.64518    414.3430         drrr_15+rrg 
I        157      39399.25208      39399.25208      39439.20588    415.6100        drrr_15+rroi 
I        158      39399.25208      39399.25208      39432.53099    417.0210        drrr_15+rrri 
I        159      39379.48196      39399.25208      39379.48196    418.5250        drrr_15+rroi 
I        160      39379.48196      39379.48196      39383.74489    420.0960        drrr_15+rroi 
I        161      39379.48196      39379.48196      39409.44479    421.5260        drrr_15+rrri 
I        162      39325.09248      39379.48196      39325.09248    424.1720         drrr_15+rrg 
I        163      39317.05939      39325.09248      39317.05939    425.7270        drrr_15+rroi 
I        164      39317.05939      39317.05939      39350.06288    427.1500        drrr_15+rroi 
I        165      39317.05939      39317.05939      39336.95392    428.5130        drrr_15+rroi 
I        166      39276.83592      39317.05939      39276.83592    431.7490         drrr_15+rrg 
I        167      39276.83592      39276.83592      39284.73396    433.3280        drrr_15+rroi 
I        168      39276.83592      39276.83592      39283.18177    436.0160         drrr_15+rrg 
I        169      39276.83592      39276.83592      39307.84424    437.7550        drrr_15+rroi 
I        170      39276.83592      39276.83592      39300.30891    439.1390        drrr_15+rroi 
I        171      39276.83592      39276.83592      39333.60700    442.8110         drrr_15+rrg 
I        172      39276.83592      39276.83592      39311.78633    444.2800        drrr_15+rroi 
I        173      39276.83592      39276.83592      39320.82199    447.0400         drrr_15+rrg 
I        174      39276.83592      39276.83592      39313.37574    448.4930        drrr_15+rroi 
I        175      39276.83592      39276.83592      39321.95831    451.0450         drrr_15+rrg 
I        176      39276.83592      39276.83592      39309.03322    452.5350        drrr_15+rrri 
I        177      39276.83592      39276.83592      39354.95396    455.3930         drrr_15+rrg 
I        178      39276.83592      39276.83592      39324.59000    456.8380        drrr_15+rrri 
I        179      39276.83592      39276.83592      39276.89949    458.3270        drrr_15+rroi 
I        180      39276.83592      39276.83592      39298.72880    459.6300        drrr_15+rroi 
I        181      39276.83592      39276.83592      39331.87527    461.9630         drrr_15+rrg 
I        182      39276.83592      39276.83592      39301.27810    463.1700        drrr_15+rroi 
I        183      39276.83592      39276.83592      39293.33170    464.4490        drrr_15+rroi 
I        184      39276.83592      39276.83592      39298.85685    467.2650         drrr_15+rrg 
I        185      39276.83592      39276.83592      39316.65527    468.6200        drrr_15+rrri 
I        186      39275.00773      39276.83592      39275.00773    471.5070         drrr_15+rrg 
I        187      39275.00773      39275.00773      39314.75212    473.0280        drrr_15+rroi 
I        188      39275.00773      39275.00773      39308.54057    474.5700        drrr_15+rroi 
I        189      39275.00773      39275.00773      39316.54542    477.5970         drrr_15+rrg 
I        190      39257.44379      39275.00773      39257.44379    479.0430        drrr_15+rroi 
I        191      39257.44379      39257.44379      39319.90498    480.6210        drrr_15+rroi 
I        192      39241.49148      39257.44379      39241.49148    482.1100        drrr_15+rrri 
I        193      39241.49148      39241.49148      39252.98266    483.5860        drrr_15+rroi 
I        194      39241.49148      39241.49148      39271.27005    486.5290         drrr_15+rrg 
I        195      39241.49148      39241.49148      39254.35674    488.2060        drrr_15+rrri 
I        196      39241.49148      39241.49148      39257.62207    490.5290         drrr_15+rrg 
I        197      39241.49148      39241.49148      39306.73519    493.7200         drrr_15+rrg 
I        198      39241.49148      39241.49148      39248.57030    496.1110         drrr_15+rrg 
I        199      39241.49148      39241.49148      39349.24917    499.1950         drrr_15+rrg 
I        200      39241.49148      39241.49148      39264.86361    500.6560        drrr_15+rrri 
I        201      39241.49148      39241.49148      39262.91588    502.0300        drrr_15+rrri 
I        202      39230.42533      39241.49148      39230.42533    503.6890        drrr_15+rroi 
I        203      39230.42533      39230.42533      39245.26406    504.9770        drrr_15+rroi 
I        204      39230.42533      39230.42533      39269.10731    507.5840         drrr_15+rrg 
I        205      39226.16854      39230.42533      39226.16854    509.1840        drrr_15+rrri 
I        206      39226.16854      39226.16854      39247.03282    510.5460        drrr_15+rroi 
I        207      39226.16854      39226.16854      39285.69126    511.9250        drrr_15+rrri 
I        208      39218.20864      39226.16854      39218.20864    513.4910        drrr_15+rrri 
I        209      39218.20864      39218.20864      39236.00984    514.9210        drrr_15+rroi 
I        210      39218.20864      39218.20864      39251.70093    516.1800        drrr_15+rroi 
I        211      39218.20864      39218.20864      39229.41216    518.9940         drrr_15+rrg 
I        212      39218.20864      39218.20864      39277.86351    521.6250         drrr_15+rrg 
I        213      39218.20864      39218.20864      39228.92080    523.0860        drrr_15+rrri 
I        214      39218.20864      39218.20864      39252.64876    524.6250        drrr_15+rroi 
I        215      39218.20864      39218.20864      39295.17428    527.3120         drrr_15+rrg 
I        216      39218.20864      39218.20864      39261.86553    528.6030        drrr_15+rroi 
I        217      39218.20864      39218.20864      39232.60856    530.1510        drrr_15+rrri 
I        218      39218.20864      39218.20864      39251.75892    533.3750         drrr_15+rrg 
I        219      39218.20864      39218.20864      39219.91596    534.8840        drrr_15+rrri 
I        220      39218.20864      39218.20864      39258.17175    536.2220        drrr_15+rroi 
I        221      39218.20864      39218.20864      39240.18902    537.7540        drrr_15+rroi 
I        222      39218.20864      39218.20864      39230.74714    539.1810        drrr_15+rroi 
I        223      39181.31518      39218.20864      39181.31518    541.8890         drrr_15+rrg 
I        224      39181.31518      39181.31518      39182.93738    544.3680         drrr_15+rrg 
I        225      39181.31518      39181.31518      39185.73541    545.8160        drrr_15+rroi 
I        226      39181.31518      39181.31518      39320.18543    548.1370         drrr_15+rrg 
I        227      39133.05952      39181.31518      39133.05952    550.0990         drrr_15+rrg 
I        228      39133.05952      39133.05952      39162.23628    552.8900         drrr_15+rrg 
I        229      39133.05952      39133.05952      39138.18895    554.2430        drrr_15+rrri 
I        230      39129.17027      39133.05952      39129.17027    555.6540        drrr_15+rroi 
I        231      39129.17027      39129.17027      39152.18126    556.9860        drrr_15+rrri 
I        232      39104.29100      39129.17027      39104.29100    558.2360        drrr_15+rroi 
I        233      39104.29100      39104.29100      39127.11013    559.6500        drrr_15+rrri 
I        234      39096.84493      39104.29100      39096.84493    562.2400         drrr_15+rrg 
I        235      39096.84493      39096.84493      39140.47993    563.6520        drrr_15+rroi 
I        236      39096.84493      39096.84493      39110.60122    565.0240        drrr_15+rroi 
I        237      39096.84493      39096.84493      39154.52046    567.6960         drrr_15+rrg 
I        238      39096.84493      39096.84493      39148.86613    570.4170         drrr_15+rrg 
I        239      39096.84493      39096.84493      39122.34216    573.5630         drrr_15+rrg 
I        240      39083.76922      39096.84493      39083.76922    574.8870        drrr_15+rroi 
I        241      39083.76922      39083.76922      39098.72035    577.6550         drrr_15+rrg 
I        242      39083.76922      39083.76922      39087.12663    578.8630        drrr_15+rrri 
I        243      39083.76922      39083.76922      39108.34232    580.1870        drrr_15+rroi 
I        244      39069.97303      39083.76922      39069.97303    581.6660        drrr_15+rrri 
I        245      39069.97303      39069.97303      39129.02036    582.8620        drrr_15+rroi 
I        246      39061.46307      39069.97303      39061.46307    584.0890        drrr_15+rroi 
I        247      39061.46307      39061.46307      39069.05707    586.6830         drrr_15+rrg 
I        248      39061.46307      39061.46307      39067.45634    588.0580        drrr_15+rrri 
I        249      39061.46307      39061.46307      39076.08373    589.6040        drrr_15+rrri 
I        250      39061.46307      39061.46307      39084.25758    590.7050        drrr_15+rrri 
I        251      39061.46307      39061.46307      39085.55933    592.1650        drrr_15+rrri 
I        252      39059.92298      39061.46307      39059.92298    593.4890        drrr_15+rrri 
I        253      39059.92298      39059.92298      39111.21242    596.0600         drrr_15+rrg 
I        254      39059.92298      39059.92298      39100.68575    597.5410        drrr_15+rrri 
I        255      39059.92298      39059.92298      39103.99827    598.9180        drrr_15+rroi 
I        256      39051.16011      39059.92298      39051.16011    600.3380        drrr_15+rroi 
I        257      39051.16011      39051.16011      39161.77302    602.8100         drrr_15+rrg 
I        258      39051.16011      39051.16011      39122.45854    605.7610         drrr_15+rrg 
I        259      39048.85109      39051.16011      39048.85109    607.1190        drrr_15+rrri 
I        260      39048.85109      39048.85109      39101.05774    608.2970        drrr_15+rrri 
I        261      39046.13993      39048.85109      39046.13993    609.6290        drrr_15+rroi 
I        262      39045.78602      39046.13993      39045.78602    611.0700        drrr_15+rrri 
I        263      39045.78602      39045.78602      39083.14607    612.4700        drrr_15+rrri 
I        264      39045.78602      39045.78602      39090.69253    614.0240        drrr_15+rroi 
I        265      39045.78602      39045.78602      39072.78236    615.6290        drrr_15+rrri 
I        266      39031.27775      39045.78602      39031.27775    617.0310        drrr_15+rrri 
I        267      39031.27775      39031.27775      39073.50660    618.3740        drrr_15+rrri 
I        268      39031.27775      39031.27775      39084.78183    619.7730        drrr_15+rrri 
I        269      39031.27775      39031.27775      39066.64116    621.1380        drrr_15+rrri 
I        270      39031.27775      39031.27775      39042.95239    623.8110         drrr_15+rrg 
I        271      39031.27775      39031.27775      39044.09103    625.2200        drrr_15+rrri 
I        272      39031.27775      39031.27775      39045.60223    626.4300        drrr_15+rrri 
I        273      39028.87591      39031.27775      39028.87591    627.6040        drrr_15+rrri 
I        274      39028.87591      39028.87591      39074.67522    628.9470        drrr_15+rrri 
I        275      39028.87591      39028.87591      39092.99129    631.9010         drrr_15+rrg 
I        276      39028.87591      39028.87591      39085.93647    634.7180         drrr_15+rrg 
I        277      39028.87591      39028.87591      39076.68553    636.1890        drrr_15+rroi 
I        278      39028.87591      39028.87591      39035.74019    639.1950         drrr_15+rrg 
I        279      39028.87591      39028.87591      39049.50017    641.9800         drrr_15+rrg 
I        280      39028.87591      39028.87591      39053.60149    643.5110        drrr_15+rroi 
I        281      39005.55761      39028.87591      39005.55761    644.7670        drrr_15+rroi 
I        282      39005.55761      39005.55761      39023.76318    646.1280        drrr_15+rroi 
I        283      39005.55761      39005.55761      39029.06022    647.5020        drrr_15+rrri 
I        284      39005.55761      39005.55761      39023.14850    648.9060        drrr_15+rroi 
I        285      39005.55761      39005.55761      39022.26472    651.5830         drrr_15+rrg 
I        286      39005.55761      39005.55761      39051.26090    653.0360        drrr_15+rroi 
I        287      39004.07265      39005.55761      39004.07265    655.8820         drrr_15+rrg 
I        288      39004.07265      39004.07265      39012.68046    657.4850        drrr_15+rroi 
I        289      39004.07265      39004.07265      39022.37983    658.8340        drrr_15+rroi 
I        290      39002.58231      39004.07265      39002.58231    660.2430        drrr_15+rroi 
I        291      39002.58231      39002.58231      39009.03522    661.8410        drrr_15+rrri 
I        292      39002.58231      39002.58231      39009.34588    665.3110         drrr_15+rrg 
I        293      39002.58231      39002.58231      39015.43563    667.0430        drrr_15+rroi 
I        294      39002.40502      39002.58231      39002.40502    668.4080        drrr_15+rrri 
I        295      38994.93356      39002.40502      38994.93356    670.9590         drrr_15+rrg 
I        296      38994.93356      38994.93356      39061.30262    674.0600         drrr_15+rrg 
I        297      38994.93356      38994.93356      39080.09709    676.4580         drrr_15+rrg 
I        298      38994.93356      38994.93356      39022.59741    677.8960        drrr_15+rroi 
I        299      38987.11045      38994.93356      38987.11045    679.5400        drrr_15+rroi 
I        300      38987.11045      38987.11045      38999.85554    682.1850         drrr_15+rrg 

Method statistics
S  method    iter  succ  succ-rate%  tot-obj-gain  avg-obj-gain  rel-succ%  net-time  net-time%  brut-time  brut-time%
S  con          1     1   100.00000   -3569.00000   -3569.00000    0.85470 100.39500   14.71668  100.39500    14.71668
S  drrr_15    299    58    19.39799  -61043.88955    -204.16017   49.57265   0.97900    0.14351    0.97900     0.14351
S  rrg        104    15    14.42308    -275.71608      -2.65112   12.82051 208.57700   30.57484  208.57700    30.57484
S  rroi       114    29    25.43860  -60662.73613    -532.12926   24.78632  68.47500   10.03760   68.47500    10.03760
S  rrri        81    14    17.28395    -105.43734      -1.30170   11.96581  47.40300    6.94870   47.40300     6.94870
S  SUM/AVG    599   117    19.53255 -125656.77910    -209.77759   20.00000 425.82900   62.42134  425.82900    62.42134

T best solution: EADARPSolution(t_routing=47097.107, t_excess=14657.121, obj_val=38987.11, obj_val_valid=true,
    unserved_requests=Int64[])

T best obj: 38987.11045164165
T best iteration: 299
T total iterations: 300
T best time [s]: 679.540
T total time [s]: 682.1850
