EADARP version 11bb-dirty
ARGS: --ifile=EADARP/instances/l2/a180-3600.txt --repair_max_routes=40 --mh_lfreq=1 --mh_checkit=true --only_single_s_visits=false --seed=1479419931 --mh_titer=300 --odir=EADARP/prunedArcs/a200-4000 --oname=run4
Settings:
--alns_gamma=0.025
--alns_segment_size=100
--alns_sigma1=10
--alns_sigma2=9
--alns_sigma3=3
--at_most_one_s=false
--gamma=-1.0
--ifile=EADARP/instances/l2/a180-3600.txt
--infeasible_arcs=EADARP/infeasible_arcs
--insert_charging_otf=true
--insert_cost_noise=0.014
--lns_init_temp_factor=0.0
--lns_temp_dec_factor=0.99
--log_all_sols_fname=
--mh_checkit=true
--mh_lfreq=1
--mh_lnewinc=true
--mh_tciter=-1
--mh_tctime=-1.0
--mh_titer=300
--mh_tobj=-1.0
--mh_ttime=-1.0
--odir=EADARP/prunedArcs/a200-4000
--oname=run4
--only_single_s_visits=false
--repair_max_routes=40
--route_based_ops=0
--seed=1479419931
--use_milp_in_otf=0
--xcheck_isfeasible=false

EADARPInstance(EADARP/instances/l2/a180-3600.txt, n=3600, n_K=180, S=[7563, 7564, 7565], Q=14.85, n_F=180, γ=0.7, T_plan=1200.0)

T preprocessing time [s]: 2.349
I       iter             best          obj_old          obj_new        time              method info
I         19      39285.05198      39285.05198      39287.37596    112.1410        drrr_15+rroi 
I         20      39285.05198      39285.05198      39297.78843    113.2850        drrr_15+rroi 
I         21      39285.05198      39285.05198      39339.99932    114.4550        drrr_15+rroi 
I         22      39264.02081      39285.05198      39264.02081    116.7260         drrr_15+rrg 
I         23      39264.02081      39264.02081      39280.29252    118.0190        drrr_15+rrri 
I         24      39264.02081      39264.02081      39265.38007    119.2240        drrr_15+rroi 
I         25      39264.02081      39264.02081      39277.28936    121.7000         drrr_15+rrg 
I         26      39247.82504      39264.02081      39247.82504    124.1220         drrr_15+rrg 
I         27      39247.82504      39247.82504      39283.99110    125.2380        drrr_15+rroi 
I         28      39247.82504      39247.82504      39286.99334    126.4200        drrr_15+rroi 
I         29      39242.07225      39247.82504      39242.07225    129.2280         drrr_15+rrg 
I         30      39242.07225      39242.07225      39244.14491    130.5300        drrr_15+rroi 
I         31      39242.07225      39242.07225      39280.76517    131.7400        drrr_15+rrri 
I         32      39242.07225      39242.07225      39243.04126    134.0440         drrr_15+rrg 
I         33      39237.54374      39242.07225      39237.54374    135.0340        drrr_15+rroi 
I         34      39237.54374      39237.54374      39240.85384    137.5970         drrr_15+rrg 
I         35      39237.54374      39237.54374      39266.16218    138.5790        drrr_15+rrri 
I         36      39237.54374      39237.54374      39257.57328    139.8360        drrr_15+rroi 
I         37      39216.19222      39237.54374      39216.19222    142.5840         drrr_15+rrg 
I         38      39204.50127      39216.19222      39204.50127    143.9460        drrr_15+rrri 
I         39      39204.50127      39204.50127      39224.25161    145.2680        drrr_15+rroi 
I         40      39199.06125      39204.50127      39199.06125    146.5580        drrr_15+rroi 
I         41      39199.06125      39199.06125      39212.34192    149.0030         drrr_15+rrg 
I         42      39199.06125      39199.06125      39242.46603    150.2460        drrr_15+rrri 
I         43      39199.06125      39199.06125      39237.11401    151.3130        drrr_15+rrri 
I         44      39199.06125      39199.06125      39201.55264    152.4480        drrr_15+rroi 
I         45      39199.06125      39199.06125      39287.66189    154.8550         drrr_15+rrg 
I         46      39199.06125      39199.06125      39205.38600    155.9850        drrr_15+rrri 
I         47      39199.06125      39199.06125      39225.80170    157.0440        drrr_15+rroi 
I         48      39199.06125      39199.06125      39226.85721    158.1190        drrr_15+rroi 
I         49      39199.06125      39199.06125      39235.92732    159.1950        drrr_15+rroi 
I         50      39199.06125      39199.06125      39247.47120    160.3950        drrr_15+rroi 
I         51      39199.06125      39199.06125      39203.78215    163.0300         drrr_15+rrg 
I         52      39199.06125      39199.06125      39262.93957    165.3270         drrr_15+rrg 
I         53      39199.06125      39199.06125      39201.98661    166.5490        drrr_15+rroi 
I         54      39199.06125      39199.06125      39211.82714    167.8640        drrr_15+rroi 
I         55      39199.06125      39199.06125      39209.13368    170.5190         drrr_15+rrg 
I         56      39199.06125      39199.06125      39245.34975    171.8100        drrr_15+rrri 
I         57      39199.06125      39199.06125      39213.05916    172.8680        drrr_15+rroi 
I         58      39199.06125      39199.06125      39209.07104    174.1420        drrr_15+rrri 
I         59      39199.06125      39199.06125      39228.84235    175.3660        drrr_15+rroi 
I         60      39199.06125      39199.06125      39211.37510    176.5790        drrr_15+rrri 
I         61      39199.06125      39199.06125      39245.76679    177.7290        drrr_15+rrri 
I         62      39196.93111      39199.06125      39196.93111    180.2710         drrr_15+rrg 
I         63      39183.95677      39196.93111      39183.95677    181.5800        drrr_15+rroi 
I         64      39183.95677      39183.95677      39249.68288    182.6500        drrr_15+rroi 
I         65      39179.31889      39183.95677      39179.31889    183.7790        drrr_15+rroi 
I         66      39179.31889      39179.31889      39230.73095    184.8200        drrr_15+rroi 
I         67      39179.31889      39179.31889      39198.82051    186.0450        drrr_15+rroi 
I         68      39170.94958      39179.31889      39170.94958    187.1760        drrr_15+rrri 
I         69      39170.94958      39170.94958      39198.78442    188.3850        drrr_15+rrri 
I         70      39170.94958      39170.94958      39210.99572    189.5190        drrr_15+rroi 
I         71      39170.94958      39170.94958      39172.91835    192.0130         drrr_15+rrg 
I         72      39169.75326      39170.94958      39169.75326    194.5670         drrr_15+rrg 
I         73      39169.75326      39169.75326      39191.14861    195.7410        drrr_15+rroi 
I         74      39167.18790      39169.75326      39167.18790    197.0150        drrr_15+rroi 
I         75      39167.18790      39167.18790      39253.13370    199.4150         drrr_15+rrg 
I         76      39167.18790      39167.18790      39176.88748    200.6380        drrr_15+rrri 
I         77      39167.18790      39167.18790      39197.09245    201.7970        drrr_15+rroi 
I         78      39146.33092      39167.18790      39146.33092    204.3110         drrr_15+rrg 
I         79      39146.33092      39146.33092      39146.51357    205.5010        drrr_15+rroi 
I         80      39146.33092      39146.33092      39150.98974    207.9370         drrr_15+rrg 
I         81      39146.33092      39146.33092      39167.28824    209.2390        drrr_15+rrri 
I         82      39146.33092      39146.33092      39162.60467    210.4560        drrr_15+rrri 
I         83      39130.71629      39146.33092      39130.71629    211.5650        drrr_15+rroi 
I         84      39130.71629      39130.71629      39141.78439    213.9640         drrr_15+rrg 
I         85      39130.71629      39130.71629      39161.52771    216.6750         drrr_15+rrg 
I         86      39130.71629      39130.71629      39140.90056    218.9520         drrr_15+rrg 
I         87      39130.71629      39130.71629      39150.81147    220.1870        drrr_15+rrri 
I         88      39130.71629      39130.71629      39164.53402    222.6090         drrr_15+rrg 
I         89      39130.71629      39130.71629      39182.50432    224.8000         drrr_15+rrg 
I         90      39130.71629      39130.71629      39178.29176    225.9350        drrr_15+rrri 
I         91      39129.20602      39130.71629      39129.20602    227.1030        drrr_15+rrri 
I         92      39129.20602      39129.20602      39164.59623    228.1130        drrr_15+rroi 
I         93      39129.20602      39129.20602      39179.59315    229.4580        drrr_15+rrri 
I         94      39129.20602      39129.20602      39147.98666    230.7280        drrr_15+rrri 
I         95      39106.25535      39129.20602      39106.25535    231.8940        drrr_15+rrri 
I         96      39106.25535      39106.25535      39137.51759    234.4960         drrr_15+rrg 
I         97      39106.25535      39106.25535      39168.64010    235.7610        drrr_15+rrri 
I         98      39099.66721      39106.25535      39099.66721    237.0100        drrr_15+rroi 
I         99      39097.34094      39099.66721      39097.34094    238.2970        drrr_15+rroi 
I        100      39097.34094      39097.34094      39101.58716    240.4430         drrr_15+rrg 
I        101      39097.34094      39097.34094      39121.67834    241.6150        drrr_15+rroi 
I        102      39097.34094      39097.34094      39113.30639    242.8530        drrr_15+rroi 
I        103      39097.34094      39097.34094      39141.90746    244.9730         drrr_15+rrg 
I        104      39097.34094      39097.34094      39136.48932    246.0770        drrr_15+rrri 
I        105      39097.34094      39097.34094      39125.49931    247.2540        drrr_15+rrri 
I        106      39094.00279      39097.34094      39094.00279    248.5600        drrr_15+rrri 
I        107      39094.00279      39094.00279      39160.49033    251.1260         drrr_15+rrg 
I        108      39094.00279      39094.00279      39099.40164    252.3710        drrr_15+rroi 
I        109      39094.00279      39094.00279      39166.46095    254.6990         drrr_15+rrg 
I        110      39094.00279      39094.00279      39134.38623    255.7810        drrr_15+rroi 
I        111      39094.00279      39094.00279      39120.34456    258.0430         drrr_15+rrg 
I        112      39094.00279      39094.00279      39118.22607    259.1530        drrr_15+rrri 
I        113      39094.00279      39094.00279      39126.24127    261.6570         drrr_15+rrg 
I        114      39081.42373      39094.00279      39081.42373    262.9170        drrr_15+rrri 
I        115      39081.42373      39081.42373      39137.35325    265.3830         drrr_15+rrg 
I        116      39081.42373      39081.42373      39126.22122    267.8810         drrr_15+rrg 
I        117      39081.42373      39081.42373      39132.22256    270.4370         drrr_15+rrg 
I        118      39081.42373      39081.42373      39107.97952    271.7000        drrr_15+rroi 
I        119      39069.36902      39081.42373      39069.36902    272.9000        drrr_15+rrri 
I        120      39069.36902      39069.36902      39072.10039    275.5820         drrr_15+rrg 
I        121      39069.36902      39069.36902      39076.68859    276.6970        drrr_15+rrri 
I        122      39069.36902      39069.36902      39118.68576    279.8820         drrr_15+rrg 
I        123      39069.36902      39069.36902      39086.15103    281.1690        drrr_15+rrri 
I        124      39069.36902      39069.36902      39131.84565    282.3570        drrr_15+rroi 
I        125      39069.36902      39069.36902      39130.14923    284.9500         drrr_15+rrg 
I        126      39069.36902      39069.36902      39103.35751    287.5240         drrr_15+rrg 
I        127      39069.36902      39069.36902      39115.24164    289.8040         drrr_15+rrg 
I        128      39069.36902      39069.36902      39088.14667    291.0190        drrr_15+rrri 
I        129      39069.36902      39069.36902      39089.31357    293.2530         drrr_15+rrg 
I        130      39052.75782      39069.36902      39052.75782    294.5540        drrr_15+rroi 
I        131      39052.75782      39052.75782      39056.17363    295.7780        drrr_15+rrri 
I        132      39052.75782      39052.75782      39068.42006    296.9900        drrr_15+rrri 
I        133      39052.75782      39052.75782      39060.71262    298.1960        drrr_15+rrri 
I        134      39052.75782      39052.75782      39087.99013    300.6710         drrr_15+rrg 
I        135      39052.75782      39052.75782      39078.07026    301.8150        drrr_15+rrri 
I        136      39052.75782      39052.75782      39118.48716    302.8810        drrr_15+rrri 
I        137      39052.75782      39052.75782      39073.75339    305.2890         drrr_15+rrg 
I        138      39052.75782      39052.75782      39056.10293    308.0840         drrr_15+rrg 
I        139      39052.75782      39052.75782      39062.58513    309.1760        drrr_15+rrri 
I        140      39052.75782      39052.75782      39083.93735    310.3550        drrr_15+rrri 
I        141      39052.75782      39052.75782      39114.50678    312.3430         drrr_15+rrg 
I        142      39052.75782      39052.75782      39138.34026    314.6290         drrr_15+rrg 
I        143      39052.75782      39052.75782      39089.60382    315.6960        drrr_15+rrri 
I        144      39052.75782      39052.75782      39089.85847    318.0490         drrr_15+rrg 
I        145      39052.75782      39052.75782      39054.23060    320.2830         drrr_15+rrg 
I        146      39052.75782      39052.75782      39070.65518    321.4520        drrr_15+rrri 
I        147      39050.32736      39052.75782      39050.32736    322.8040        drrr_15+rroi 
I        148      39050.32736      39050.32736      39071.01555    325.0220         drrr_15+rrg 
I        149      39050.32736      39050.32736      39060.93058    327.1670         drrr_15+rrg 
I        150      39050.32736      39050.32736      39060.39286    328.3410        drrr_15+rroi 
I        151      39050.32736      39050.32736      39075.07171    329.5410        drrr_15+rrri 
I        152      39048.59415      39050.32736      39048.59415    332.1430         drrr_15+rrg 
I        153      39048.59415      39048.59415      39092.34214    333.3160        drrr_15+rrri 
I        154      39048.59415      39048.59415      39056.57349    334.6220        drrr_15+rrri 
I        155      39048.59415      39048.59415      39070.82280    336.1150        drrr_15+rroi 
I        156      39048.59415      39048.59415      39138.00745    337.2910        drrr_15+rrri 
I        157      39048.59415      39048.59415      39078.25752    338.4020        drrr_15+rroi 
I        158      39048.59415      39048.59415      39078.70132    339.6930        drrr_15+rrri 
I        159      39048.59415      39048.59415      39087.96712    342.2260         drrr_15+rrg 
I        160      39048.59415      39048.59415      39053.36109    344.7080         drrr_15+rrg 
I        161      39048.59415      39048.59415      39080.68583    345.9950        drrr_15+rrri 
I        162      39048.59415      39048.59415      39127.44408    348.0100         drrr_15+rrg 
I        163      39048.59415      39048.59415      39075.88766    349.1660        drrr_15+rrri 
I        164      39048.59415      39048.59415      39074.48127    351.4960         drrr_15+rrg 
I        165      39048.59415      39048.59415      39082.18464    353.6070         drrr_15+rrg 
I        166      39048.59415      39048.59415      39069.12806    354.8940        drrr_15+rroi 
I        167      39048.59415      39048.59415      39056.47615    357.3760         drrr_15+rrg 
I        168      39035.86448      39048.59415      39035.86448    358.5810        drrr_15+rrri 
I        169      39013.72892      39035.86448      39013.72892    360.7130         drrr_15+rrg 
I        170      39013.72892      39013.72892      39025.22558    362.0670        drrr_15+rroi 
I        171      39013.72892      39013.72892      39089.65196    364.1900         drrr_15+rrg 
I        172      39004.47138      39013.72892      39004.47138    366.2430         drrr_15+rrg 
I        173      38962.66222      39004.47138      38962.66222    368.1540         drrr_15+rrg 
I        174      38962.66222      38962.66222      38994.83530    369.3040        drrr_15+rrri 
I        175      38931.31213      38962.66222      38931.31213    370.5660        drrr_15+rrri 
I        176      38931.31213      38931.31213      38999.28906    372.9010         drrr_15+rrg 
I        177      38931.31213      38931.31213      39091.46687    375.4370         drrr_15+rrg 
I        178      38931.31213      38931.31213      38945.44945    377.6440         drrr_15+rrg 
I        179      38899.60913      38931.31213      38899.60913    379.0540        drrr_15+rroi 
I        180      38899.60913      38899.60913      38961.67725    380.1400        drrr_15+rrri 
I        181      38899.60913      38899.60913      38930.31511    381.2790        drrr_15+rrri 
I        182      38899.60913      38899.60913      38928.97977    382.5370        drrr_15+rroi 
I        183      38899.60913      38899.60913      38922.95995    383.7840        drrr_15+rroi 
I        184      38890.79913      38899.60913      38890.79913    385.0580        drrr_15+rroi 
I        185      38890.79913      38890.79913      38927.52488    387.6120         drrr_15+rrg 
I        186      38889.83140      38890.79913      38889.83140    389.6900         drrr_15+rrg 
I        187      38889.83140      38889.83140      38890.80249    391.0540        drrr_15+rroi 
I        188      38889.83140      38889.83140      38910.37532    392.1990        drrr_15+rroi 
I        189      38889.83140      38889.83140      38918.02460    393.5440        drrr_15+rroi 
I        190      38889.83140      38889.83140      38915.73365    394.8100        drrr_15+rrri 
I        191      38889.83140      38889.83140      38896.31819    395.9590        drrr_15+rroi 
I        192      38889.83140      38889.83140      38893.75402    397.2130        drrr_15+rrri 
I        193      38889.83140      38889.83140      38900.31381    398.4250        drrr_15+rrri 
I        194      38889.83140      38889.83140      38896.42230    399.7240        drrr_15+rroi 
I        195      38889.83140      38889.83140      38909.46342    401.1310        drrr_15+rroi 
I        196      38889.83140      38889.83140      38922.60851    403.4770         drrr_15+rrg 
I        197      38889.83140      38889.83140      38916.47241    404.7220        drrr_15+rroi 
I        198      38889.83140      38889.83140      38917.98455    406.0460        drrr_15+rrri 
I        199      38889.83140      38889.83140      38908.68227    407.2900        drrr_15+rrri 
I        200      38889.83140      38889.83140      38907.61860    410.1000         drrr_15+rrg 
I        201      38889.83140      38889.83140      38928.58610    411.2550        drrr_15+rrri 
I        202      38889.83140      38889.83140      38959.29568    412.3890        drrr_15+rrri 
I        203      38887.01085      38889.83140      38887.01085    413.5970        drrr_15+rroi 
I        204      38887.01085      38887.01085      38973.20562    415.7070         drrr_15+rrg 
I        205      38887.01085      38887.01085      38903.58277    417.9340         drrr_15+rrg 
I        206      38887.01085      38887.01085      38893.18333    420.0150         drrr_15+rrg 
I        207      38887.01085      38887.01085      38941.20539    421.1990        drrr_15+rroi 
I        208      38887.01085      38887.01085      38945.60705    422.2990        drrr_15+rrri 
I        209      38887.01085      38887.01085      38906.71419    423.5590        drrr_15+rroi 
I        210      38887.01085      38887.01085      38932.24318    424.7750        drrr_15+rrri 
I        211      38887.01085      38887.01085      38912.59906    427.3910         drrr_15+rrg 
I        212      38887.01085      38887.01085      38944.07013    428.5420        drrr_15+rrri 
I        213      38886.60583      38887.01085      38886.60583    430.8860         drrr_15+rrg 
I        214      38886.60583      38886.60583      38893.40468    431.9900        drrr_15+rroi 
I        215      38886.60583      38886.60583      38934.92999    433.0690        drrr_15+rroi 
I        216      38886.60583      38886.60583      38929.65613    434.0650        drrr_15+rrri 
I        217      38886.60583      38886.60583      38918.31812    436.2680         drrr_15+rrg 
I        218      38881.33390      38886.60583      38881.33390    437.4340        drrr_15+rrri 
I        219      38881.33390      38881.33390      38907.52250    438.5570        drrr_15+rrri 
I        220      38881.33390      38881.33390      38928.29208    440.7310         drrr_15+rrg 
I        221      38881.33390      38881.33390      38881.77844    442.9750         drrr_15+rrg 
I        222      38881.33390      38881.33390      38912.27448    444.1770        drrr_15+rrri 
I        223      38881.33390      38881.33390      38896.23340    445.3540        drrr_15+rroi 
I        224      38881.33390      38881.33390      38884.18327    446.6660        drrr_15+rrri 
I        225      38881.33390      38881.33390      38886.81141    447.8490        drrr_15+rroi 
I        226      38881.33390      38881.33390      38963.55576    450.0000         drrr_15+rrg 
I        227      38881.33390      38881.33390      38957.74706    452.2030         drrr_15+rrg 
I        228      38873.18027      38881.33390      38873.18027    453.2470        drrr_15+rrri 
I        229      38873.18027      38873.18027      38895.82672    454.3490        drrr_15+rrri 
I        230      38873.18027      38873.18027      38931.22992    456.3320         drrr_15+rrg 
I        231      38852.35871      38873.18027      38852.35871    458.9240         drrr_15+rrg 
I        232      38852.35871      38852.35871      38874.75466    460.0760        drrr_15+rrri 
I        233      38852.35871      38852.35871      38862.49229    461.2970        drrr_15+rrri 
I        234      38836.00519      38852.35871      38836.00519    462.3170        drrr_15+rroi 
I        235      38805.70050      38836.00519      38805.70050    464.6190         drrr_15+rrg 
I        236      38805.70050      38805.70050      38823.73666    466.4910         drrr_15+rrg 
I        237      38805.06882      38805.70050      38805.06882    467.6060        drrr_15+rrri 
I        238      38805.06882      38805.06882      38806.45866    468.7560        drrr_15+rroi 
I        239      38805.06882      38805.06882      38852.15528    469.8560        drrr_15+rrri 
I        240      38805.06882      38805.06882      38892.97339    472.0620         drrr_15+rrg 
I        241      38805.06882      38805.06882      38844.63637    474.0130         drrr_15+rrg 
I        242      38805.06882      38805.06882      38834.35428    475.2920        drrr_15+rrri 
I        243      38805.06882      38805.06882      38829.43746    476.4810        drrr_15+rrri 
I        244      38805.06882      38805.06882      38858.67337    478.7850         drrr_15+rrg 
I        245      38805.06882      38805.06882      38861.44736    480.0070        drrr_15+rrri 
I        246      38801.20957      38805.06882      38801.20957    482.3700         drrr_15+rrg 
I        247      38801.20957      38801.20957      38852.25909    483.4670        drrr_15+rrri 
I        248      38770.35800      38801.20957      38770.35800    484.7640        drrr_15+rroi 
I        249      38770.35800      38770.35800      38780.53758    485.9850        drrr_15+rroi 
I        250      38757.96354      38770.35800      38757.96354    487.1780        drrr_15+rroi 
I        251      38757.96354      38757.96354      38767.46428    488.9820         drrr_15+rrg 
I        252      38757.96354      38757.96354      38803.27942    491.0690         drrr_15+rrg 
I        253      38757.96354      38757.96354      38781.60561    492.2310        drrr_15+rrri 
I        254      38757.96354      38757.96354      38776.76091    494.6830         drrr_15+rrg 
I        255      38757.96354      38757.96354      38835.12318    495.7670        drrr_15+rroi 
I        256      38757.96354      38757.96354      38784.01281    497.0010        drrr_15+rrri 
I        257      38757.96354      38757.96354      38814.48205    499.2500         drrr_15+rrg 
I        258      38742.75050      38757.96354      38742.75050    500.4310        drrr_15+rrri 
I        259      38733.92037      38742.75050      38733.92037    501.5830        drrr_15+rrri 
I        260      38733.92037      38733.92037      38814.52112    503.6390         drrr_15+rrg 
I        261      38708.74074      38733.92037      38708.74074    504.8400        drrr_15+rrri 
I        262      38708.74074      38708.74074      38727.12885    506.1220        drrr_15+rrri 
I        263      38708.74074      38708.74074      38801.78942    508.2280         drrr_15+rrg 
I        264      38708.74074      38708.74074      38712.68846    509.4950        drrr_15+rrri 
I        265      38708.74074      38708.74074      38797.18402    511.6510         drrr_15+rrg 
I        266      38708.74074      38708.74074      38745.27137    513.4400         drrr_15+rrg 
I        267      38708.74074      38708.74074      38711.87491    514.5320        drrr_15+rrri 
I        268      38708.74074      38708.74074      38742.76550    516.6800         drrr_15+rrg 
I        269      38708.74074      38708.74074      38719.19074    517.6070        drrr_15+rroi 
I        270      38708.74074      38708.74074      38709.39363    518.7940        drrr_15+rroi 
I        271      38708.74074      38708.74074      38746.44523    519.8950        drrr_15+rroi 
I        272      38708.74074      38708.74074      38731.30605    521.1910        drrr_15+rrri 
I        273      38708.74074      38708.74074      38730.35729    522.4070        drrr_15+rroi 
I        274      38708.74074      38708.74074      38732.39378    523.4420        drrr_15+rroi 
I        275      38705.92995      38708.74074      38705.92995    524.5700        drrr_15+rroi 
I        276      38705.92995      38705.92995      38709.91346    525.7710        drrr_15+rroi 
I        277      38704.72829      38705.92995      38704.72829    526.8940        drrr_15+rrri 
I        278      38704.72829      38704.72829      38722.07560    527.9410        drrr_15+rroi 
I        279      38704.72829      38704.72829      38712.13294    529.1020        drrr_15+rroi 
I        280      38699.60442      38704.72829      38699.60442    530.2120        drrr_15+rroi 
I        281      38693.16885      38699.60442      38693.16885    531.2440        drrr_15+rrri 
I        282      38693.16885      38693.16885      38704.65891    532.3950        drrr_15+rroi 
I        283      38689.83943      38693.16885      38689.83943    534.4060         drrr_15+rrg 
I        284      38689.83943      38689.83943      38694.25708    535.6980        drrr_15+rrri 
I        285      38686.78678      38689.83943      38686.78678    536.9570        drrr_15+rroi 
I        286      38686.78678      38686.78678      38699.04993    538.2420        drrr_15+rroi 
I        287      38686.78678      38686.78678      38712.11680    539.3620        drrr_15+rrri 
I        288      38686.78678      38686.78678      38770.35837    541.1530         drrr_15+rrg 
I        289      38686.78678      38686.78678      38719.38720    543.5540         drrr_15+rrg 
I        290      38686.78678      38686.78678      38706.46085    544.8610        drrr_15+rroi 
I        291      38673.41985      38686.78678      38673.41985    546.0190        drrr_15+rroi 
I        292      38673.41985      38673.41985      38838.87676    547.8240         drrr_15+rrg 
I        293      38671.35736      38673.41985      38671.35736    549.0310        drrr_15+rrri 
I        294      38671.35736      38671.35736      38698.04681    550.3380        drrr_15+rroi 
I        295      38671.35736      38671.35736      38683.72505    551.6160        drrr_15+rrri 
I        296      38669.94289      38671.35736      38669.94289    552.5890        drrr_15+rrri 
I        297      38669.94289      38669.94289      38718.30244    555.5390         drrr_15+rrg 
I        298      38669.94289      38669.94289      38674.44526    556.7670        drrr_15+rrri 
I        299      38669.94289      38669.94289      38675.28386    557.8770        drrr_15+rrri 
I        300      38669.94289      38669.94289      38676.36446    559.0220        drrr_15+rroi 

Method statistics
S  method    iter  succ  succ-rate%  tot-obj-gain  avg-obj-gain  rel-succ%  net-time  net-time%  brut-time  brut-time%
S  con          1     1   100.00000  -64269.93268  -64269.93268    0.80000  85.78200   15.34501   85.78200    15.34501
S  drrr_15    299    62    20.73579    -660.12443      -2.20777   49.60000   0.62800    0.11234    0.62800     0.11234
S  rrg        101    19    18.81188    -225.36304      -2.23132   15.20000 164.03700   29.34357  164.03700    29.34357
S  rroi        92    20    21.73913    -201.00414      -2.18483   16.00000  45.92000    8.21435   45.92000     8.21435
S  rrri       106    23    21.69811    -233.75726      -2.20526   18.40000  51.94600    9.29230   51.94600     9.29230
S  SUM/AVG    599   125    20.86811  -65590.18155    -109.49947   20.00000 348.31300   62.30757  348.31300    62.30757

T best solution: EADARPSolution(t_routing=46697.177, t_excess=14588.242, obj_val=38669.943, obj_val_valid=true,
    unserved_requests=Int64[])

T best obj: 38669.942886849996
T best iteration: 296
T total iterations: 300
T best time [s]: 552.589
T total time [s]: 559.0220
