EADARP version 11bb-dirty
ARGS: --ifile=EADARP/instances/l2/a180-3600.txt --repair_max_routes=40 --mh_lfreq=1 --mh_checkit=true --only_single_s_visits=false --seed=1479419931 --mh_titer=300 --odir=EADARP/prunedArcs/a200-4000 --oname=run3
Settings:
--alns_gamma=0.025
--alns_segment_size=100
--alns_sigma1=10
--alns_sigma2=9
--alns_sigma3=3
--at_most_one_s=false
--gamma=-1.0
--ifile=EADARP/instances/l2/a180-3600.txt
--infeasible_arcs=EADARP/infeasible_arcs
--insert_charging_otf=true
--insert_cost_noise=0.014
--lns_init_temp_factor=0.0
--lns_temp_dec_factor=0.99
--log_all_sols_fname=
--mh_checkit=true
--mh_lfreq=1
--mh_lnewinc=true
--mh_tciter=-1
--mh_tctime=-1.0
--mh_titer=300
--mh_tobj=-1.0
--mh_ttime=-1.0
--odir=EADARP/prunedArcs/a200-4000
--oname=run3
--only_single_s_visits=false
--repair_max_routes=40
--route_based_ops=0
--seed=1479419931
--use_milp_in_otf=0
--xcheck_isfeasible=false

EADARPInstance(EADARP/instances/l2/a180-3600.txt, n=3600, n_K=180, S=[7563, 7564, 7565], Q=14.85, n_F=180, γ=0.7, T_plan=1200.0)

T preprocessing time [s]: 2.096
I       iter             best          obj_old          obj_new        time              method info
I        106      39094.00279      39097.34094      39094.00279    247.9260        drrr_15+rrri 
I        107      39094.00279      39094.00279      39160.49033    250.5070         drrr_15+rrg 
I        108      39094.00279      39094.00279      39099.40164    251.7070        drrr_15+rroi 
I        109      39094.00279      39094.00279      39166.46095    253.9990         drrr_15+rrg 
I        110      39094.00279      39094.00279      39134.38623    255.1070        drrr_15+rroi 
I        111      39094.00279      39094.00279      39120.34456    257.3520         drrr_15+rrg 
I        112      39094.00279      39094.00279      39118.22607    258.4490        drrr_15+rrri 
I        113      39094.00279      39094.00279      39126.24127    260.9620         drrr_15+rrg 
I        114      39081.42373      39094.00279      39081.42373    262.2420        drrr_15+rrri 
I        115      39081.42373      39081.42373      39137.35325    264.7180         drrr_15+rrg 
I        116      39081.42373      39081.42373      39126.22122    267.2120         drrr_15+rrg 
I        117      39081.42373      39081.42373      39132.22256    269.7980         drrr_15+rrg 
I        118      39081.42373      39081.42373      39107.97952    271.0840        drrr_15+rroi 
I        119      39069.36902      39081.42373      39069.36902    272.2600        drrr_15+rrri 
I        120      39069.36902      39069.36902      39072.10039    274.9310         drrr_15+rrg 
I        121      39069.36902      39069.36902      39076.68859    276.0790        drrr_15+rrri 
I        122      39069.36902      39069.36902      39118.68576    279.2800         drrr_15+rrg 
I        123      39069.36902      39069.36902      39086.15103    280.5760        drrr_15+rrri 
I        124      39069.36902      39069.36902      39131.84565    281.7950        drrr_15+rroi 
I        125      39069.36902      39069.36902      39130.14923    284.2500         drrr_15+rrg 
I        126      39069.36902      39069.36902      39103.35751    286.8660         drrr_15+rrg 
I        127      39069.36902      39069.36902      39115.24164    289.1090         drrr_15+rrg 
I        128      39069.36902      39069.36902      39088.14667    290.2440        drrr_15+rrri 
I        129      39069.36902      39069.36902      39089.31357    292.4980         drrr_15+rrg 
I        130      39052.75782      39069.36902      39052.75782    293.8100        drrr_15+rroi 
I        131      39052.75782      39052.75782      39056.17363    295.0470        drrr_15+rrri 
I        132      39052.75782      39052.75782      39068.42006    296.2080        drrr_15+rrri 
I        133      39052.75782      39052.75782      39060.71262    297.3430        drrr_15+rrri 
I        134      39052.75782      39052.75782      39087.99013    299.8070         drrr_15+rrg 
I        135      39052.75782      39052.75782      39078.07026    300.9260        drrr_15+rrri 
I        136      39052.75782      39052.75782      39118.48716    301.9950        drrr_15+rrri 
I        137      39052.75782      39052.75782      39073.75339    304.3950         drrr_15+rrg 
I        138      39052.75782      39052.75782      39056.10293    307.1710         drrr_15+rrg 
I        139      39052.75782      39052.75782      39062.58513    308.2400        drrr_15+rrri 
I        140      39052.75782      39052.75782      39083.93735    309.3860        drrr_15+rrri 
I        141      39052.75782      39052.75782      39114.50678    311.3690         drrr_15+rrg 
I        142      39052.75782      39052.75782      39138.34026    313.6400         drrr_15+rrg 
I        143      39052.75782      39052.75782      39089.60382    314.7380        drrr_15+rrri 
I        144      39052.75782      39052.75782      39089.85847    317.0420         drrr_15+rrg 
I        145      39052.75782      39052.75782      39054.23060    319.2180         drrr_15+rrg 
I        146      39052.75782      39052.75782      39070.65518    320.3710        drrr_15+rrri 
I        147      39050.32736      39052.75782      39050.32736    321.7530        drrr_15+rroi 
I        148      39050.32736      39050.32736      39071.01555    323.9530         drrr_15+rrg 
I        149      39050.32736      39050.32736      39060.93058    326.0350         drrr_15+rrg 
I        150      39050.32736      39050.32736      39060.39286    327.1740        drrr_15+rroi 
I        151      39050.32736      39050.32736      39075.07171    328.3530        drrr_15+rrri 
I        152      39048.59415      39050.32736      39048.59415    330.8940         drrr_15+rrg 
I        153      39048.59415      39048.59415      39092.34214    332.0450        drrr_15+rrri 
I        154      39048.59415      39048.59415      39056.57349    333.5540        drrr_15+rrri 
I        155      39048.59415      39048.59415      39070.82280    335.1000        drrr_15+rroi 
I        156      39048.59415      39048.59415      39138.00745    336.3030        drrr_15+rrri 
I        157      39048.59415      39048.59415      39078.25752    337.4530        drrr_15+rroi 
I        158      39048.59415      39048.59415      39078.70132    338.7370        drrr_15+rrri 
I        159      39048.59415      39048.59415      39087.96712    341.1740         drrr_15+rrg 
I        160      39048.59415      39048.59415      39053.36109    343.5500         drrr_15+rrg 
I        161      39048.59415      39048.59415      39080.68583    344.8280        drrr_15+rrri 
I        162      39048.59415      39048.59415      39127.44408    346.8540         drrr_15+rrg 
I        163      39048.59415      39048.59415      39075.88766    348.0090        drrr_15+rrri 
I        164      39048.59415      39048.59415      39074.48127    350.2730         drrr_15+rrg 
I        165      39048.59415      39048.59415      39082.18464    352.3800         drrr_15+rrg 
I        166      39048.59415      39048.59415      39069.12806    353.5500        drrr_15+rroi 
I        167      39048.59415      39048.59415      39056.47615    355.8590         drrr_15+rrg 
I        168      39035.86448      39048.59415      39035.86448    357.0600        drrr_15+rrri 
I        169      39013.72892      39035.86448      39013.72892    359.1280         drrr_15+rrg 
I        170      39013.72892      39013.72892      39025.22558    360.4260        drrr_15+rroi 
I        171      39013.72892      39013.72892      39089.65196    362.5470         drrr_15+rrg 
I        172      39004.47138      39013.72892      39004.47138    364.5380         drrr_15+rrg 
I        173      38962.66222      39004.47138      38962.66222    366.4360         drrr_15+rrg 
I        174      38962.66222      38962.66222      38994.83530    367.5980        drrr_15+rrri 
I        175      38931.31213      38962.66222      38931.31213    368.8200        drrr_15+rrri 
I        176      38931.31213      38931.31213      38999.28906    371.0830         drrr_15+rrg 
I        177      38931.31213      38931.31213      39091.46687    373.5720         drrr_15+rrg 
I        178      38931.31213      38931.31213      38945.44945    375.7080         drrr_15+rrg 
I        179      38899.60913      38931.31213      38899.60913    377.1470        drrr_15+rroi 
I        180      38899.60913      38899.60913      38961.67725    378.3170        drrr_15+rrri 
I        181      38899.60913      38899.60913      38930.31511    379.5070        drrr_15+rrri 
I        182      38899.60913      38899.60913      38928.97977    380.7190        drrr_15+rroi 
I        183      38899.60913      38899.60913      38922.95995    381.9450        drrr_15+rroi 
I        184      38890.79913      38899.60913      38890.79913    383.1820        drrr_15+rroi 
I        185      38890.79913      38890.79913      38927.52488    385.6480         drrr_15+rrg 
I        186      38889.83140      38890.79913      38889.83140    387.8480         drrr_15+rrg 
I        187      38889.83140      38889.83140      38890.80249    389.1810        drrr_15+rroi 
I        188      38889.83140      38889.83140      38910.37532    390.3370        drrr_15+rroi 
I        189      38889.83140      38889.83140      38918.02460    391.7090        drrr_15+rroi 
I        190      38889.83140      38889.83140      38915.73365    393.0220        drrr_15+rrri 
I        191      38889.83140      38889.83140      38896.31819    394.3110        drrr_15+rroi 
I        192      38889.83140      38889.83140      38893.75402    395.6290        drrr_15+rrri 
I        193      38889.83140      38889.83140      38900.31381    396.8700        drrr_15+rrri 
I        194      38889.83140      38889.83140      38896.42230    398.1990        drrr_15+rroi 
I        195      38889.83140      38889.83140      38909.46342    399.6420        drrr_15+rroi 
I        196      38889.83140      38889.83140      38922.60851    402.0360         drrr_15+rrg 
I        197      38889.83140      38889.83140      38916.47241    403.3150        drrr_15+rroi 
I        198      38889.83140      38889.83140      38917.98455    404.6670        drrr_15+rrri 
I        199      38889.83140      38889.83140      38908.68227    405.9430        drrr_15+rrri 
I        200      38889.83140      38889.83140      38907.61860    408.7530         drrr_15+rrg 
I        201      38889.83140      38889.83140      38928.58610    409.9260        drrr_15+rrri 
I        202      38889.83140      38889.83140      38959.29568    411.0340        drrr_15+rrri 
I        203      38887.01085      38889.83140      38887.01085    412.1580        drrr_15+rroi 
I        204      38887.01085      38887.01085      38973.20562    414.2730         drrr_15+rrg 
I        205      38887.01085      38887.01085      38903.58277    416.5220         drrr_15+rrg 
I        206      38887.01085      38887.01085      38893.18333    418.6380         drrr_15+rrg 
I        207      38887.01085      38887.01085      38941.20539    419.7410        drrr_15+rroi 
I        208      38887.01085      38887.01085      38945.60705    420.9190        drrr_15+rrri 
I        209      38887.01085      38887.01085      38906.71419    422.2100        drrr_15+rroi 
I        210      38887.01085      38887.01085      38932.24318    423.4150        drrr_15+rrri 
I        211      38887.01085      38887.01085      38912.59906    426.1480         drrr_15+rrg 
I        212      38887.01085      38887.01085      38944.07013    427.3090        drrr_15+rrri 
I        213      38886.60583      38887.01085      38886.60583    429.4410         drrr_15+rrg 
I        214      38886.60583      38886.60583      38893.40468    430.6150        drrr_15+rroi 
I        215      38886.60583      38886.60583      38934.92999    431.7250        drrr_15+rroi 
I        216      38886.60583      38886.60583      38929.65613    432.8140        drrr_15+rrri 
I        217      38886.60583      38886.60583      38918.31812    435.0540         drrr_15+rrg 
I        218      38881.33390      38886.60583      38881.33390    436.2890        drrr_15+rrri 
I        219      38881.33390      38881.33390      38907.52250    437.5010        drrr_15+rrri 
I        220      38881.33390      38881.33390      38928.29208    439.7360         drrr_15+rrg 
I        221      38881.33390      38881.33390      38881.77844    441.9700         drrr_15+rrg 
I        222      38881.33390      38881.33390      38912.27448    443.2080        drrr_15+rrri 
I        223      38881.33390      38881.33390      38896.23340    444.4610        drrr_15+rroi 
I        224      38881.33390      38881.33390      38884.18327    445.7630        drrr_15+rrri 
I        225      38881.33390      38881.33390      38886.81141    446.9470        drrr_15+rroi 
I        226      38881.33390      38881.33390      38963.55576    449.0140         drrr_15+rrg 
I        227      38881.33390      38881.33390      38957.74706    451.2790         drrr_15+rrg 
I        228      38873.18027      38881.33390      38873.18027    452.4230        drrr_15+rrri 
I        229      38873.18027      38873.18027      38895.82672    453.6150        drrr_15+rrri 
I        230      38873.18027      38873.18027      38931.22992    455.7380         drrr_15+rrg 
I        231      38852.35871      38873.18027      38852.35871    458.3640         drrr_15+rrg 
I        232      38852.35871      38852.35871      38874.75466    459.5230        drrr_15+rrri 
I        233      38852.35871      38852.35871      38862.49229    460.6920        drrr_15+rrri 
I        234      38836.00519      38852.35871      38836.00519    461.6990        drrr_15+rroi 
I        235      38805.70050      38836.00519      38805.70050    464.0500         drrr_15+rrg 
I        236      38805.70050      38805.70050      38823.73666    465.9670         drrr_15+rrg 
I        237      38805.06882      38805.70050      38805.06882    467.0870        drrr_15+rrri 
I        238      38805.06882      38805.06882      38806.45866    468.2610        drrr_15+rroi 
I        239      38805.06882      38805.06882      38852.15528    469.3700        drrr_15+rrri 
I        240      38805.06882      38805.06882      38892.97339    471.5820         drrr_15+rrg 
I        241      38805.06882      38805.06882      38844.63637    473.5090         drrr_15+rrg 
I        242      38805.06882      38805.06882      38834.35428    474.7800        drrr_15+rrri 
I        243      38805.06882      38805.06882      38829.43746    475.9520        drrr_15+rrri 
I        244      38805.06882      38805.06882      38858.67337    478.2500         drrr_15+rrg 
I        245      38805.06882      38805.06882      38861.44736    479.4690        drrr_15+rrri 
I        246      38801.20957      38805.06882      38801.20957    481.7550         drrr_15+rrg 
I        247      38801.20957      38801.20957      38852.25909    482.8660        drrr_15+rrri 
I        248      38770.35800      38801.20957      38770.35800    484.1720        drrr_15+rroi 
I        249      38770.35800      38770.35800      38780.53758    485.3850        drrr_15+rroi 
I        250      38757.96354      38770.35800      38757.96354    486.5860        drrr_15+rroi 
I        251      38757.96354      38757.96354      38767.46428    488.3860         drrr_15+rrg 
I        252      38757.96354      38757.96354      38803.27942    490.3940         drrr_15+rrg 
I        253      38757.96354      38757.96354      38781.60561    491.3930        drrr_15+rrri 
I        254      38757.96354      38757.96354      38776.76091    493.8360         drrr_15+rrg 
I        255      38757.96354      38757.96354      38835.12318    494.8950        drrr_15+rroi 
I        256      38757.96354      38757.96354      38784.01281    496.0540        drrr_15+rrri 
I        257      38757.96354      38757.96354      38814.48205    498.3090         drrr_15+rrg 
I        258      38742.75050      38757.96354      38742.75050    499.5020        drrr_15+rrri 
I        259      38733.92037      38742.75050      38733.92037    500.6740        drrr_15+rrri 
I        260      38733.92037      38733.92037      38814.52112    502.7810         drrr_15+rrg 
I        261      38708.74074      38733.92037      38708.74074    504.0360        drrr_15+rrri 
I        262      38708.74074      38708.74074      38727.12885    505.3360        drrr_15+rrri 
I        263      38708.74074      38708.74074      38801.78942    507.4620         drrr_15+rrg 
I        264      38708.74074      38708.74074      38712.68846    508.7640        drrr_15+rrri 
I        265      38708.74074      38708.74074      38797.18402    511.0620         drrr_15+rrg 
I        266      38708.74074      38708.74074      38745.27137    513.0540         drrr_15+rrg 
I        267      38708.74074      38708.74074      38711.87491    514.2350        drrr_15+rrri 
I        268      38708.74074      38708.74074      38742.76550    516.6290         drrr_15+rrg 
I        269      38708.74074      38708.74074      38719.19074    517.6620        drrr_15+rroi 
I        270      38708.74074      38708.74074      38709.39363    518.8710        drrr_15+rroi 
I        271      38708.74074      38708.74074      38746.44523    519.9880        drrr_15+rroi 
I        272      38708.74074      38708.74074      38731.30605    521.3090        drrr_15+rrri 
I        273      38708.74074      38708.74074      38730.35729    522.5540        drrr_15+rroi 
I        274      38708.74074      38708.74074      38732.39378    523.6000        drrr_15+rroi 
I        275      38705.92995      38708.74074      38705.92995    524.7410        drrr_15+rroi 
I        276      38705.92995      38705.92995      38709.91346    525.9660        drrr_15+rroi 
I        277      38704.72829      38705.92995      38704.72829    527.1870        drrr_15+rrri 
I        278      38704.72829      38704.72829      38722.07560    528.3370        drrr_15+rroi 
I        279      38704.72829      38704.72829      38712.13294    529.6260        drrr_15+rroi 
I        280      38699.60442      38704.72829      38699.60442    530.8860        drrr_15+rroi 
I        281      38693.16885      38699.60442      38693.16885    532.0470        drrr_15+rrri 
I        282      38693.16885      38693.16885      38704.65891    533.2430        drrr_15+rroi 
I        283      38689.83943      38693.16885      38689.83943    535.2860         drrr_15+rrg 
I        284      38689.83943      38689.83943      38694.25708    536.6170        drrr_15+rrri 
I        285      38686.78678      38689.83943      38686.78678    537.8970        drrr_15+rroi 
I        286      38686.78678      38686.78678      38699.04993    539.2070        drrr_15+rroi 
I        287      38686.78678      38686.78678      38712.11680    540.4060        drrr_15+rrri 
I        288      38686.78678      38686.78678      38770.35837    542.3690         drrr_15+rrg 
I        289      38686.78678      38686.78678      38719.38720    544.9490         drrr_15+rrg 
I        290      38686.78678      38686.78678      38706.46085    546.1860        drrr_15+rroi 
I        291      38673.41985      38686.78678      38673.41985    547.3440        drrr_15+rroi 
I        292      38673.41985      38673.41985      38838.87676    549.1130         drrr_15+rrg 
I        293      38671.35736      38673.41985      38671.35736    550.3200        drrr_15+rrri 
I        294      38671.35736      38671.35736      38698.04681    551.6140        drrr_15+rroi 
I        295      38671.35736      38671.35736      38683.72505    552.8810        drrr_15+rrri 
I        296      38669.94289      38671.35736      38669.94289    553.8520        drrr_15+rrri 
I        297      38669.94289      38669.94289      38718.30244    556.8040         drrr_15+rrg 
I        298      38669.94289      38669.94289      38674.44526    558.0240        drrr_15+rrri 
I        299      38669.94289      38669.94289      38675.28386    559.1420        drrr_15+rrri 
I        300      38669.94289      38669.94289      38676.36446    560.2990        drrr_15+rroi 

Method statistics
S  method    iter  succ  succ-rate%  tot-obj-gain  avg-obj-gain  rel-succ%  net-time  net-time%  brut-time  brut-time%
S  con          1     1   100.00000  -64269.93268  -64269.93268    0.80000  85.15700   15.19849   85.15700    15.19849
S  drrr_15    299    62    20.73579    -660.12443      -2.20777   49.60000   0.65400    0.11672    0.65400     0.11672
S  rrg        101    19    18.81188    -225.36304      -2.23132   15.20000 164.30500   29.32452  164.30500    29.32452
S  rroi        92    20    21.73913    -201.00414      -2.18483   16.00000  46.04800    8.21847   46.04800     8.21847
S  rrri       106    23    21.69811    -233.75726      -2.20526   18.40000  52.18700    9.31413   52.18700     9.31413
S  SUM/AVG    599   125    20.86811  -65590.18155    -109.49947   20.00000 348.35100   62.17234  348.35100    62.17234

T best solution: EADARPSolution(t_routing=46697.177, t_excess=14588.242, obj_val=38669.943, obj_val_valid=true,
    unserved_requests=Int64[])

T best obj: 38669.942886849996
T best iteration: 296
T total iterations: 300
T best time [s]: 553.852
T total time [s]: 560.2990
